timestamp_ms,id,dlc,data
39775,25E,8,88 80 00 C6 C2 77 FF 0C
39788,5EB,8,00 30 00 5F FE 00 00 A6
39801,1C7,6,03 E6 84 34 3B E6
39814,25E,8,88 80 00 C6 C2 77 FF 0C
39827,5EC,8,00 00 03 CB EC 80 00 11
39839,5EE,1,B4
39852,25E,8,88 80 00 C6 C2 77 FF 0C
39865,25E,8,88 80 00 C6 C2 77 FF 0C
39877,4BA,8,00 CA 00 BE 06 C1 00 C1
39890,4BA,8,00 CA 00 BE 06 C1 00 C1
39904,25E,8,88 80 00 C6 C2 77 FF 0C
39917,5ED,7,02 EF 7A 6E 40 C8 C8
39930,1C7,6,03 E6 84 34 3B E6
39943,5EF,5,40 00 20 00 07
39955,5ED,7,02 EF 7A 6E 40 C8 C8
39970,5F3,6,00 C2 1C 04 40 C8
39983,4BA,8,00 CA 00 BE 06 C1 00 C1
39996,4BA,8,00 CA 00 BE 06 C1 00 C1
40009,1C7,6,03 E6 84 34 3B E6
40023,5EA,8,00 03 FF 00 24 34 FB FF
40035,5ED,7,02 EF 7A 6E 40 C8 C8
40048,1C7,6,03 E6 84 34 3B E6
40060,5EA,8,00 03 FF 00 24 34 FB FF
40074,1C7,6,03 E6 84 34 3B E6
40086,5EC,8,00 00 03 CB EC 00 00 11
40099,5EA,8,00 03 FF 00 24 34 FB FF
40113,5EB,8,00 30 00 5F FE 00 00 A6
40126,5EC,8,00 00 03 CB EC 80 00 11
40138,5EA,8,00 03 FF 00 24 34 FB FF
40152,5EE,1,B4
40173,5FB,3,01 00 00
40185,5EC,8,00 00 03 CB EC 00 00 11
40199,5ED,7,02 EF 7A 6E 40 C8 C8
40211,5EB,8,00 30 00 5F FE 00 00 A6
40224,25E,8,88 80 00 C6 C2 77 FF 0C
40238,5F3,6,00 C2 1C 04 40 C8
40250,4BA,8,00 CA 00 BE 06 C1 00 C1
40263,25E,8,88 80 00 C6 C2 77 FF 0C
40276,5ED,7,02 EF 7A 6E 40 C8 C8
40289,1C7,6,03 E6 84 34 3B E6
40302,5EA,8,00 03 FF 00 24 34 FB FF
40315,5ED,7,02 EF 7A 6E 40 C8 C8
40328,1C7,6,03 E6 84 34 3B E6
40341,5EA,8,00 03 FF 00 24 34 FB FF
40353,1C7,6,03 E6 84 34 3B E6
40369,5EC,8,00 00 03 CB EC 00 00 11
40382,5EA,8,00 03 FF 00 24 34 FB FF
40395,5ED,7,02 EF 7A 6E 40 C8 C8
40408,1C7,6,03 E6 84 34 3B E6
40420,5EA,8,00 03 FF 00 24 34 FB FF
40433,1C7,6,03 E6 84 34 3B E6
40445,5EC,8,00 00 03 CB EC 00 00 11
40459,5EA,8,00 03 FF 00 24 34 FB FF
40471,5EB,8,00 30 00 5F FE 00 00 A6
40484,5EC,8,00 00 03 CB EC 00 00 11
40497,1C7,6,03 E6 84 34 3B E6
40510,5EB,8,00 30 00 5F FE 00 00 A6
40522,4BA,8,00 CA 00 BE 06 C1 00 C1
40536,4BA,8,00 CA 00 BE 06 C1 00 C1
40549,4BA,8,00 CA 00 BE 06 C1 00 C1
40571,1C7,6,03 E6 84 34 3B E6
40585,1C7,6,03 E6 84 34 3B E6
40597,5F3,6,00 C2 1C 04 40 C8
40609,1C7,6,03 E6 84 34 3B E6
40622,5EF,5,40 00 20 00 07
40634,5ED,7,02 EF 7A 6E 40 C8 C8
40646,5EC,8,00 00 03 CB EC 00 00 11
40659,5EA,8,00 03 FF 00 24 34 FB FF
40672,5EE,1,B4
40683,5EC,8,00 00 03 CB EC 00 00 11
40696,1C7,6,03 E6 84 34 3B E6
40709,5EB,8,00 30 00 5F FE 00 00 A6
40722,5EA,8,00 03 FF 00 24 34 FB FF
40734,1C7,6,03 E6 84 34 3B E6
40748,5EB,8,00 30 00 5F FE 00 00 A6
40763,1C7,6,03 E6 84 34 3B E6
40775,4BA,8,00 CA 00 BE 06 C1 00 C1
40788,4BA,8,00 CA 00 BE 06 C1 00 C1
40802,1C7,6,03 E6 84 34 3B E6
40814,1C7,6,03 E6 84 34 3B E6
40827,5EB,8,00 30 00 5F FE 00 00 A6
40840,1C7,6,03 E6 84 34 3B E6
40853,25E,8,88 80 00 C6 C2 77 FF 0C
40865,1C7,6,03 E6 84 34 3B E6
40879,1C7,6,03 E6 84 34 3B E6
40891,5EB,8,00 30 00 5F FE 00 00 A6
40904,1C7,6,03 E6 84 34 3B E6
40916,5ED,7,02 EF 7A 6E 40 C8 C8
40930,5EB,8,00 30 00 5F FE 00 00 A6
40943,4BA,8,00 CA 00 BE 06 C1 00 C1
40967,4BA,8,00 CA 00 BE 06 C1 00 C1
40980,5EA,8,00 03 FF 00 24 34 FB FF
40992,1C7,6,03 E6 84 34 3B E6
41006,5EC,8,00 00 03 CB EC 00 00 11
41019,5EA,8,00 03 FF 00 24 34 FB FF
41032,4BA,8,00 CA 00 BE 06 C1 00 C1
41044,5EC,8,00 00 03 CB EC 00 00 11
41058,5ED,7,02 EF 7A 6E 40 C8 C8
41071,5EB,8,00 30 00 5F FE 00 00 A6
41083,25E,8,88 80 00 C6 C2 77 FF 0C
41097,1C7,6,03 E6 84 34 3B E6
41110,5EB,8,00 30 00 5F FE 00 00 A6
41123,4BA,8,00 CA 00 BE 06 C1 00 C1
41136,4BA,8,00 CA 00 BE 06 C1 00 C1
41149,4BA,8,00 CA 00 BE 06 C1 00 C1
41166,5EF,5,40 00 20 00 07
41179,5EA,8,00 03 FF 00 24 34 FB FF
41192,5EB,8,00 30 00 5F FE 00 00 A6
41205,5EC,8,00 00 03 CB EC 00 00 11
41219,5EA,8,00 03 FF 00 24 34 FB FF
41232,5EB,8,00 30 00 5F FE 00 00 A6
41244,5F6,6,5F 88 65 FB FF 80
41257,5ED,7,02 EF 7A 6E 40 C8 C8
41270,4BA,8,00 CA 00 BE 06 C1 00 C1
41283,25E,8,88 80 00 C6 C2 77 FF 0C
41296,1C7,6,03 E6 84 34 3B E6
41309,5EB,8,00 30 00 5F FE 00 00 A6
41322,25E,8,88 80 00 C6 C2 77 FF 0C
41335,1C7,6,03 E6 84 34 3B E6
41359,5EB,8,00 30 00 5F FE 00 00 A6
41372,5EB,8,00 30 00 5F FE 00 00 A6
41384,1C7,6,03 E6 84 34 3B E6
41398,5ED,7,02 EF 7A 6E 40 C8 C8
41410,5EB,8,00 30 00 5F FE 00 00 A6
41423,25E,8,88 80 00 C6 C2 77 FF 0C
41437,4BA,8,00 CA 00 BE 06 C1 00 C1
41450,4BA,8,00 CA 00 BE 06 C1 00 C1
41463,25E,8,88 80 00 C6 C2 77 FF 0C
41476,5F4,8,0C 40 01 0C 12 01 02 11
41489,1C7,6,03 E6 84 34 3B E6
41501,5EF,5,40 00 20 00 07
41515,5ED,7,02 EF 7A 6E 40 C8 C8
41527,5F3,6,00 C2 1C 04 40 C8
41539,5EA,8,00 03 FF 00 24 34 FB FF
41555,1C7,6,03 E6 84 34 3B E6
41568,1C7,6,03 E6 84 34 3B E6
41581,5EA,8,00 03 FF 00 24 34 FB FF
41593,25E,8,88 80 00 C6 C2 77 FF 0C
41607,5F5,8,3E 41 3F 9B FF 60 03 80
41620,5EA,8,00 03 FF 00 24 34 FB FF
41633,1C7,6,03 E6 84 34 3B E6
41646,5EC,8,00 00 03 CB EC 00 00 11
41659,5EA,8,00 03 FF 00 24 34 FB FF
41672,5EB,8,00 30 00 5F FE 00 00 A6
41684,5EC,8,00 00 03 CB EC 00 00 11
41698,5EA,8,00 03 FF 00 24 34 FB FF
41711,5EB,8,00 30 00 5F FE 00 00 A6
41724,5EC,8,00 00 03 CB EC 00 00 11
41748,5ED,7,02 EF 7A 6E 40 C8 C8
41761,1C7,6,03 E6 84 34 3B E6
41774,1C7,6,03 E6 84 34 3B E6
41786,5EC,8,00 00 03 CB EC 00 00 11
41799,1C7,6,03 E6 84 34 3B E6
41812,25E,8,88 80 00 C6 C2 77 FF 0C
41825,1C7,6,03 E6 84 34 3B E6
41838,1C7,6,03 E6 84 34 3B E6
41850,5EB,8,00 30 00 5F FE 00 00 A6
41864,25E,8,88 80 00 C6 C2 77 FF 0C
41877,5ED,7,02 EF 7A 6E 40 C8 C8
41889,5EB,8,00 30 00 5F FE 00 00 A6
41903,25E,8,88 80 00 C6 C2 77 FF 0C
41916,4BA,8,00 CA 00 BE 06 C1 00 C1
41929,1C7,6,03 E6 84 34 3B E6
41945,25E,8,88 80 00 C6 C2 77 FF 0C
41957,5ED,7,02 EF 7A 6E 40 C8 C8
41970,5EB,8,00 30 00 5F FE 00 00 A6
41982,25E,8,88 80 00 C6 C2 77 FF 0C
41996,5ED,7,02 EF 7A 6E 40 C8 C8
42009,1C7,6,03 E6 84 34 3B E6
42020,5EF,5,40 00 20 00 07
42034,4BA,8,00 CA 00 BE 06 C1 00 C1
42046,5EC,8,00 00 03 CB EC 80 00 11
42059,5EA,8,00 03 FF 00 24 34 FB FF
42072,1C7,6,03 E6 84 34 3B E6
42084,5EC,8,00 00 03 CB EC 00 00 11
42097,5ED,7,02 EF 7A 6E 40 C8 C8
42110,4BA,8,00 CA 00 BE 06 C1 00 C1
42123,25E,8,88 80 00 C6 C2 77 FF 0C
42146,1C7,6,03 E6 84 34 3B E6
42159,1C7,6,03 E6 84 34 3B E6
42172,25E,8,88 80 00 C6 C2 77 FF 0C
42184,1C7,6,03 E6 84 34 3B E6
42196,5ED,7,02 EF 7A 6E 40 C8 C8
42210,5EB,8,00 30 00 5F FE 00 00 A6
42223,25E,8,88 80 00 C6 C2 77 FF 0C
42235,5ED,7,02 EF 7A 6E 40 C8 C8
42249,1C7,6,03 E6 84 34 3B E6
42261,5EF,5,40 00 20 00 07
42273,4BA,8,00 CA 00 BE 06 C1 00 C1
42286,5EC,8,00 00 03 CB EC 00 00 11
42299,5EA,8,00 03 FF 00 24 34 FB FF
42312,1C7,6,03 E6 84 34 3B E6
42324,5F6,6,5F 88 65 FB FF 80
42340,5ED,7,02 EF 7A 6E 40 C8 C8
42352,1C7,6,03 E6 84 34 3B E6
42365,5EC,8,00 00 03 CB EC 00 00 11
42378,5EA,8,00 03 FF 00 24 34 FB FF
42391,5EB,8,00 30 00 5F FE 00 00 A6
42404,5EC,8,00 00 03 CB EC 00 00 11
42418,5ED,7,02 EF 7A 6E 40 C8 C8
42430,5EB,8,00 30 00 5F FE 00 00 A6
42443,25E,8,88 80 00 C6 C2 77 FF 0C
42457,5F3,6,00 C2 1C 04 40 C8
42469,4BA,8,00 CA 00 BE 06 C1 00 C1
42482,25E,8,88 80 00 C6 C2 77 FF 0C
42496,1C7,6,03 E6 84 34 3B E6
42508,5EB,8,00 30 00 5F FE 00 00 A6
42521,5EF,5,40 00 20 00 07
42544,1C7,6,03 E6 84 34 3B E6
42557,5ED,7,02 EF 7A 6E 40 C8 C8
42569,5EB,8,00 30 00 5F FE 00 00 A6
42583,25E,8,88 80 00 C6 C2 77 FF 0C
42596,5ED,7,02 EF 7A 6E 40 C8 C8
42609,5EB,8,00 30 00 5F FE 00 00 A6
42621,4BA,8,00 CA 00 BE 06 C1 00 C1
42635,4BA,8,00 CA 00 BE 06 C1 00 C1
42648,1C7,6,03 E6 84 34 3B E6
42660,5EA,8,00 03 FF 00 24 34 FB FF
42674,25E,8,88 80 00 C6 C2 77 FF 0C
42687,1C7,6,03 E6 84 34 3B E6
42699,5EA,8,00 03 FF 00 24 34 FB FF
42713,1C7,6,03 E6 84 34 3B E6
42725,4BA,8,00 CA 00 BE 06 C1 00 C1
42742,5EA,8,00 03 FF 00 24 34 FB FF
42756,4BA,8,00 CA 00 BE 06 C1 00 C1
42769,4BA,8,00 CA 00 BE 06 C1 00 C1
42782,25E,8,88 80 00 C6 C2 77 FF 0C
42796,5ED,7,02 EF 7A 6E 40 C8 C8
42808,1C7,6,03 E6 84 34 3B E6
42821,25E,8,88 80 00 C6 C2 77 FF 0C
42834,5ED,7,02 EF 7A 6E 40 C8 C8
42847,1C7,6,03 E6 84 34 3B E6
42859,5EA,8,00 03 FF 00 24 34 FB FF
42872,1C7,6,03 E6 84 34 3B E6
42885,5EC,8,00 00 03 CB EC 00 00 11
42898,5EA,8,00 03 FF 00 24 34 FB FF
42911,5EB,8,00 30 00 5F FE 00 00 A6
42935,5EC,8,00 00 03 CB EC 00 00 11
42948,4BA,8,00 CA 00 BE 06 C1 00 C1
42961,5FA,6,3F 00 00 45 00 86
42974,5F4,8,12 00 19 64 00 00 19 00
42987,5EB,8,00 30 00 5F FE 00 00 A6
42999,1C7,6,03 E6 84 34 3B E6
43013,25E,8,88 80 00 C6 C2 77 FF 0C
43026,5EC,8,00 00 03 CB EC 80 00 11
43039,1C7,6,03 E6 84 34 3B E6
43052,25E,8,88 80 00 C6 C2 77 FF 0C
43065,5EC,8,00 00 03 CB EC 00 00 11
43077,1C7,6,03 E6 84 34 3B E6
43090,5EB,8,00 30 00 5F FE 00 00 A6
43104,25E,8,88 80 00 C6 C2 77 FF 0C
43117,5F6,6,5F 88 65 FB FF 80
43132,4BA,8,00 CA 00 BE 06 C1 00 C1
43145,4BA,8,00 CA 00 BE 06 C1 00 C1
43158,1C7,6,03 E6 84 34 3B E6
43171,5EB,8,00 30 00 5F FE 00 00 A6
43184,1C7,6,03 E6 84 34 3B E6
43197,5ED,7,02 EF 7A 6E 40 C8 C8
43209,5EB,8,00 30 00 5F FE 00 00 A6
43223,25E,8,88 80 00 C6 C2 77 FF 0C
43236,4BA,8,00 CA 00 BE 06 C1 00 C1
43249,4BA,8,00 CA 00 BE 06 C1 00 C1
43262,25E,8,88 80 00 C6 C2 77 FF 0C
43275,5ED,7,02 EF 7A 6E 40 C8 C8
43288,1C7,6,03 E6 84 34 3B E6
43300,25E,8,88 80 00 C6 C2 77 FF 0C
43325,5ED,7,02 EF 7A 6E 40 C8 C8
43337,5EA,8,00 03 FF 00 24 34 FB FF
43351,5EB,8,00 30 00 5F FE 00 00 A6
43364,5EC,8,00 00 03 CB EC 00 00 11
43377,5ED,7,02 EF 7A 6E 40 C8 C8
43389,5EB,8,00 30 00 5F FE 00 00 A6
43403,25E,8,88 80 00 C6 C2 77 FF 0C
43416,4BA,8,00 CA 00 BE 06 C1 00 C1
43429,4BA,8,00 CA 00 BE 06 C1 00 C1
43443,25E,8,88 80 00 C6 C2 77 FF 0C
43455,1C7,6,03 E6 84 34 3B E6
43468,5EB,8,00 30 00 5F FE 00 00 A6
43481,25E,8,88 80 00 C6 C2 77 FF 0C
43494,1C7,6,03 E6 84 34 3B E6
43506,5EB,8,00 30 00 5F FE 00 00 A6
43523,1C7,6,03 E6 84 34 3B E6
43535,4BA,8,00 CA 00 BE 06 C1 00 C1
43548,5F6,6,5F 88 65 FB FF 80
43560,25E,8,88 80 00 C6 C2 77 FF 0C
43573,1C7,6,03 E6 84 34 3B E6
43586,5EB,8,00 30 00 5F FE 00 00 A6
43598,1C7,6,03 E6 84 34 3B E6
43612,25E,8,88 80 00 C6 C2 77 FF 0C
43624,4BA,8,00 CA 00 BE 06 C1 00 C1
43637,1C7,6,03 E6 84 34 3B E6
43650,5EB,8,00 30 00 5F FE 00 00 A6
43663,25E,8,88 80 00 C6 C2 77 FF 0C
43675,5ED,7,02 EF 7A 6E 40 C8 C8
43688,5EB,8,00 30 00 5F FE 00 00 A6
43712,4BA,8,00 CA 00 BE 06 C1 00 C1
43725,5EC,8,00 00 03 CB EC 80 00 11
43738,5EA,8,00 03 FF 00 24 34 FB FF
43751,5EB,8,00 30 00 5F FE 00 00 A6
43763,5FB,3,01 00 00
43776,5ED,7,02 EF 7A 6E 40 C8 C8
43788,4BA,8,00 CA 00 BE 06 C1 00 C1
43801,5F9,8,00 00 80 00 99 C8 72 77
43813,1C7,6,03 E6 84 34 3B E6
43827,5EB,8,00 30 00 5F FE 00 00 A6
43839,1C7,6,03 E6 84 34 3B E6
43851,25E,8,88 80 00 C6 C2 77 FF 0C
43865,4BA,8,00 CA 00 BE 06 C1 00 C1
43877,1C7,6,03 E6 84 34 3B E6
43890,5EB,8,00 30 00 5F FE 00 00 A6
43906,25E,8,88 80 00 C6 C2 77 FF 0C
43919,1C7,6,03 E6 84 34 3B E6
43931,25E,8,88 80 00 C6 C2 77 FF 0C
43944,5EC,8,00 00 03 CB EC 00 00 11
43958,1C7,6,03 E6 84 34 3B E6
43970,5EB,8,00 30 00 5F FE 00 00 A6
43983,1C7,6,03 E6 84 34 3B E6
43996,5ED,7,02 EF 7A 6E 40 C8 C8
44009,5EB,8,00 30 00 5F FE 00 00 A6
44022,25E,8,88 80 00 C6 C2 77 FF 0C
44036,5ED,7,02 EF 7A 6E 40 C8 C8
44048,5EB,8,00 30 00 5F FE 00 00 A6
44061,4BA,8,00 CA 00 BE 06 C1 00 C1
44075,4BA,8,00 CA 00 BE 06 C1 00 C1
44087,1C7,6,03 E6 84 34 3B E6
44110,5EF,5,40 00 20 00 07
44123,5F6,6,5F 88 65 FB FF 80
44136,5ED,7,02 EF 7A 6E 40 C8 C8
44148,4BA,8,00 CA 00 BE 06 C1 00 C1
44162,25E,8,88 80 00 C6 C2 77 FF 0C
44175,1C7,6,03 E6 84 34 3B E6
44187,5EB,8,00 30 00 5F FE 00 00 A6
44200,25E,8,88 80 00 C6 C2 77 FF 0C
44214,1C7,6,03 E6 84 34 3B E6
44226,5EB,8,00 30 00 5F FE 00 00 A6
44239,1C7,6,03 E6 84 34 3B E6
44252,25E,8,88 80 00 C6 C2 77 FF 0C
44265,5EC,8,00 00 03 CB EC 00 00 11
44278,1C7,6,03 E6 84 34 3B E6
44291,25E,8,88 80 00 C6 C2 77 FF 0C
44308,5F6,6,5F 88 65 FB FF 80
44321,25E,8,88 80 00 C6 C2 77 FF 0C
44335,1C7,6,03 E6 84 34 3B E6
44347,5EB,8,00 30 00 5F FE 00 00 A6
44360,5EA,8,00 03 FF 00 24 34 FB FF
44372,4BA,8,00 CA 00 BE 06 C1 00 C1
44386,4BA,8,00 CA 00 BE 06 C1 00 C1
44399,1C7,6,03 E6 84 34 3B E6
44411,1C7,6,03 E6 84 34 3B E6
44425,5EC,8,00 00 03 CB EC 00 00 11
44437,1C7,6,03 E6 84 34 3B E6
44450,5EB,8,00 30 00 5F FE 00 00 A6
44463,1C7,6,03 E6 84 34 3B E6
44476,5ED,7,02 EF 7A 6E 40 C8 C8
44488,5EB,8,00 30 00 5F FE 00 00 A6
44513,1C7,6,03 E6 84 34 3B E6
44525,5F5,8,3E 41 3F 9B FF 60 03 80
44538,5EA,8,00 03 FF 00 24 34 FB FF
44552,1C7,6,03 E6 84 34 3B E6
44564,5EC,8,00 00 03 CB EC 00 00 11
44577,5ED,7,02 EF 7A 6E 40 C8 C8
44590,5EB,8,00 30 00 5F FE 00 00 A6
44603,5EC,8,00 00 03 CB EC 00 00 11
44616,5ED,7,02 EF 7A 6E 40 C8 C8
44630,4BA,8,00 CA 00 BE 06 C1 00 C1
44642,4BA,8,00 CA 00 BE 06 C1 00 C1
44655,1C7,6,03 E6 84 34 3B E6
44667,5EB,8,00 30 00 5F FE 00 00 A6
44681,5EC,8,00 00 03 CB EC 00 00 11
44697,1C7,6,03 E6 84 34 3B E6
44709,5EB,8,00 30 00 5F FE 00 00 A6
44723,5EC,8,00 00 03 CB EC 00 00 11
44736,5F6,6,5F 88 66 FB FF 80
44748,4BA,8,00 CA 00 BE 06 C1 00 C1
44762,4BA,8,00 CA 00 BE 06 C1 00 C1
44774,1C7,6,03 E6 84 34 3B E6
44787,5EB,8,00 30 00 5F FE 00 00 A6
44801,5EC,8,00 00 03 CB EC 00 00 11
44813,1C7,6,03 E6 84 34 3B E6
44826,5EB,8,00 30 00 5F FE 00 00 A6
44838,1C7,6,03 E6 84 34 3B E6
44852,4BA,8,00 CA 00 BE 06 C1 00 C1
44865,5EC,8,00 00 03 CB EC 00 00 11
44877,1C7,6,03 E6 84 34 3B E6
44901,5EB,8,00 30 00 5F FE 00 00 A6
44914,4BA,8,00 CA 00 BE 06 C1 00 C1
44928,1C7,6,03 E6 84 34 3B E6
44940,1C7,6,03 E6 84 34 3B E6
44952,5ED,7,02 EF 7A 6E 40 C8 C8
44965,5F5,8,3E 41 3F 9B FF 60 03 80
44979,5EA,8,00 03 FF 00 24 34 FB FF
44992,5ED,7,02 EF 7A 6E 40 C8 C8
45004,4BA,8,00 CA 00 BE 06 C1 00 C1
45018,5EA,8,00 03 FF 00 24 34 FB FF
45030,5F7,3,01 00 10
45042,5EC,8,00 00 03 CB EC 80 00 11
45056,5ED,7,02 EF 7A 6E 40 C8 C8
45069,5EB,8,00 30 00 5F FE 00 00 A6
45081,5EC,8,00 00 03 CB EC 00 00 11
45097,4BA,8,00 CA 00 BE 06 C1 00 C1
45111,5EB,8,00 30 00 5F FE 00 00 A6
45123,4BA,8,00 CA 00 BE 06 C1 00 C1
45136,5ED,7,02 EF 7A 6E 40 C8 C8
45149,5EB,8,00 30 00 5F FE 00 00 A6
45162,5EC,8,00 00 03 CB EC 00 00 11
45174,1C7,6,03 E6 84 34 3B E6
45187,1C7,6,03 E6 84 34 3B E6
45200,4BA,8,00 CA 00 BE 06 C1 00 C1
45212,4BA,8,00 CA 00 BE 06 C1 00 C1
45225,4BA,8,00 CA 00 BE 06 C1 00 C1
45238,1C7,6,03 E6 84 34 3B E6
45251,1C7,6,03 E6 84 34 3B E6
45263,5EC,8,00 00 03 CB EC 00 00 11
45287,5ED,7,02 EF 7A 6E 40 C8 C8
45299,1C7,6,03 E6 84 34 3B E6
45313,5ED,7,02 EF 7A 6E 40 C8 C8
45325,5F5,8,3E 41 3F 9B FF 60 03 80
45338,5EA,8,00 03 FF 00 24 34 FB FF
45350,1C7,6,03 E6 84 34 3B E6
45363,4BA,8,00 CA 00 BE 06 C1 00 C1
45376,5ED,7,02 EF 7A 6E 40 C8 C8
45388,1C7,6,03 E6 84 34 3B E6
45402,5EC,8,00 00 03 CB EC 00 00 11
45414,1C7,6,03 E6 84 34 3B E6
45426,1C7,6,03 E6 84 34 3B E6
45440,4BA,8,00 CA 00 BE 06 C1 00 C1
45452,4BA,8,00 CA 00 BE 06 C1 00 C1
45465,4BA,8,00 CA 00 BE 06 C1 00 C1
45480,1C7,6,03 E6 84 34 3B E6
45493,1C7,6,03 E6 84 34 3B E6
45506,1C7,6,03 E6 84 34 3B E6
45518,5EA,8,00 03 FF 00 24 34 FB FF
45532,1C7,6,03 E6 84 34 3B E6
45544,5F3,6,00 C2 1C 04 40 C8
45556,1C7,6,03 E6 84 34 3B E6
45570,4BA,8,00 CA 00 BE 06 C1 00 C1
45583,1C7,6,03 E6 84 34 3B E6
45595,5ED,7,02 EF 7A 6E 40 C8 C8
45608,1C7,6,03 E6 84 34 3B E6
45621,1C7,6,03 E6 84 34 3B E6
45633,4BA,8,00 CA 00 BE 06 C1 00 C1
45646,1C7,6,03 E6 84 34 3B E6
45659,1C7,6,03 E6 84 34 3B E6
45672,5ED,7,02 EF 7A 6E 40 C8 C8
45696,5EC,8,00 00 03 CB EC 00 00 11
45709,4BA,8,00 CA 00 BE 06 C1 00 C1
45721,4BA,8,00 CA 00 BE 06 C1 00 C1
45734,1C7,6,03 E6 84 34 3B E6
45747,1C7,6,03 E6 84 34 3B E6
45760,5EC,8,00 00 03 CB EC 00 00 11
45772,1C7,6,03 E6 84 34 3B E6
45786,1C7,6,03 E6 84 34 3B E6
45798,1C7,6,03 E6 84 34 3B E6
45811,4BA,8,00 CA 00 BE 06 C1 00 C1
45824,5EC,8,00 00 03 CB EC 80 00 11
45837,1C7,6,03 E6 84 34 3B E6
45849,5F6,6,5F 88 65 FB FF 80
45863,1C7,6,03 E6 84 34 3B E6
45876,1C7,6,03 E6 84 34 3B E6
45892,4BA,8,00 CA 00 BE 06 C1 00 C1
45905,5EC,8,00 00 03 CB EC 00 00 11
45918,1C7,6,03 E6 84 34 3B E6
45931,4BA,8,00 CA 00 BE 06 C1 00 C1
45943,5EC,8,00 00 03 CB EC 80 00 11
45957,1C7,6,03 E6 84 34 3B E6
45970,5F4,8,02 47 32 35 34 38 38 41
45982,1C7,6,03 E6 84 34 3B E6
45996,5ED,7,02 EF 7A 6E 40 C8 C8
46008,4BA,8,00 CA 00 BE 06 C1 00 C1
46021,1C7,6,03 E6 84 34 3B E6
46033,5ED,7,02 EF 7A 6E 40 C8 C8
46047,4BA,8,00 CA 00 BE 06 C1 00 C1
46060,1C7,6,03 E6 84 34 3B E6
46072,5ED,7,02 EF 7A 6E 40 C8 C8
46096,1C7,6,03 E6 84 34 3B E6
46108,1C7,6,03 E6 84 34 3B E6
46121,5EC,8,00 00 03 CB EC 80 00 11
46135,1C7,6,03 E6 84 34 3B E6
46147,1C7,6,03 E6 84 34 3B E6
46159,4BA,8,00 CA 00 BE 06 C1 00 C1
46173,4BA,8,00 CA 00 BE 06 C1 00 C1
46186,4BA,8,00 CA 00 BE 06 C1 00 C1
46198,5EF,5,40 00 20 00 07
46212,1C7,6,03 E6 84 34 3B E6
46224,5EC,8,00 00 03 CB EC 00 00 11
46237,1C7,6,03 E6 84 34 3B E6
46249,1C7,6,03 E6 84 34 3B E6
46262,4BA,8,00 CA 00 BE 06 C1 00 C1
46275,5ED,7,02 EF 7A 6E 40 C8 C8
46290,4BA,8,00 CA 00 BE 06 C1 00 C1
46304,5EC,8,00 00 03 CB EC 00 00 11
46317,1C7,6,03 E6 84 34 3B E6
46329,1C7,6,03 E6 84 34 3B E6
46343,5EC,8,00 00 03 CB EC 00 00 11
46355,5ED,7,02 EF 7A 6E 40 C8 C8
46368,4BA,8,00 CA 00 BE 06 C1 00 C1
46382,1C7,6,03 E6 84 34 3B E6
46394,5ED,7,02 EF 7A 6E 40 C8 C8
46407,4BA,8,00 CA 00 BE 06 C1 00 C1
46419,1C7,6,03 E6 84 34 3B E6
46433,5ED,7,02 EF 7A 6E 40 C8 C8
46445,1C7,6,03 E6 84 34 3B E6
46458,5EA,8,00 03 FF 00 24 34 FB FF
46472,4BA,8,00 CA 00 BE 06 C1 00 C1
46495,5EC,8,00 00 03 CB EC 00 00 11
46509,1C7,6,03 E6 84 34 3B E6
46521,5EC,8,00 00 03 CB EC 00 00 11
46534,4BA,8,00 CA 00 BE 06 C1 00 C1
46546,4BA,8,00 CA 00 BE 06 C1 00 C1
46560,4BA,8,00 CA 00 BE 06 C1 00 C1
46573,1C7,6,03 E6 84 34 3B E6
46585,1C7,6,03 E6 84 34 3B E6
46598,5EF,5,40 00 20 00 07
46611,1C7,6,03 E6 84 34 3B E6
46623,4BA,8,00 CA 00 BE 06 C1 00 C1
46637,5ED,7,02 EF 7A 6E 40 C8 C8
46649,4BA,8,00 CA 00 BE 06 C1 00 C1
46662,5EC,8,00 00 03 CB EC 00 00 11
46675,5ED,7,02 EF 7A 6E 40 C8 C8
46691,1C7,6,03 E6 84 34 3B E6
46703,5EC,8,00 00 03 CB EC 00 00 11
46716,1C7,6,03 E6 84 34 3B E6
46729,1C7,6,03 E6 84 34 3B E6
46741,1C7,6,03 E6 84 34 3B E6
46753,5ED,7,02 EF 7A 6E 40 C8 C8
46767,4BA,8,00 CA 00 BE 06 C1 00 C1
46779,1C7,6,03 E6 84 34 3B E6
46791,5ED,7,02 EF 7A 6E 40 C8 C8
46804,5F5,8,3E 41 3F 9B FF 60 03 80
46818,5EA,8,00 03 FF 00 24 34 FB FF
46830,4BA,8,00 CA 00 BE 06 C1 00 C1
46843,5EC,8,00 00 03 CB EC 80 00 11
46857,5EA,8,00 03 FF 00 24 34 FB FF
46869,1C7,6,03 E6 84 34 3B E6
46893,5EC,8,00 00 03 CB EC 00 00 11
46905,4BA,8,00 CA 00 BE 06 C1 00 C1
46918,5EF,5,40 00 20 00 07
46930,1C7,6,03 E6 84 34 3B E6
46943,5EC,8,00 00 03 CB EC 00 00 11
